date,driver_number,meeting_key,recording_url,session_key
2023-03-04 12:20:29.595000,44,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/LEWHAM01_44_20230304_122000.mp3,7767
2023-03-04 12:21:04.688000,63,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/GEORUS01_63_20230304_122019.mp3,7767
2023-03-04 12:23:16.022000,44,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/LEWHAM01_44_20230304_122223.mp3,7767
2023-03-04 12:23:16.576000,14,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/FERALO01_14_20230304_122240.mp3,7767
2023-03-04 12:24:25.231000,63,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/GEORUS01_63_20230304_122345.mp3,7767
2023-03-04 12:24:57.574000,4,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/LANNOR01_4_20230304_122431.mp3,7767
2023-03-04 12:26:37.651000,11,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/SERPER01_11_20230304_122602.mp3,7767
2023-03-04 12:26:37.994000,44,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/LEWHAM01_44_20230304_122617.mp3,7767
2023-03-04 12:27:11.911000,11,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/SERPER01_11_20230304_122654.mp3,7767
2023-03-04 12:28:52.063000,27,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/NICHUL01_27_20230304_122815.mp3,7767
2023-03-04 12:32:12.082000,21,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/NYCDEV01_21_20230304_123117.mp3,7767
2023-03-04 12:32:12.394000,44,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/LEWHAM01_44_20230304_123126.mp3,7767
2023-03-04 12:34:59.032000,21,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Practice_3/TeamRadio/NYCDEV01_21_20230304_123413.mp3,7767
2023-03-04 15:03:50.011000,16,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-04_Qualifying/TeamRadio/CHALEC01_16_20230304_150320.mp3,7768
